ID,Date,Element,Data_Value
ENE00100914,2013-08-19,TMIN,172
ENE00100914,2015-06-13,TMAX,187
ENE00100914,2006-04-22,TMAX,61
EN000026115,2011-08-03,TMIN,103
ENE00100914,2011-09-05,TMAX,211
ENE00100914,2007-12-20,TMIN,40
EN000026115,2008-10-27,TMAX,109
EN000026115,2006-08-08,TMIN,130
ENE00100914,2015-05-17,TMAX,86
ENE00100914,2008-05-20,TMIN,41
EN000026115,2015-10-09,TMAX,97
ENE00100914,2015-05-17,TMIN,22
ENE00100914,2010-04-27,TMAX,123
EN000026115,2011-06-22,TMAX,167
EN000026115,2007-10-04,TMAX,143
EN000026115,2011-06-22,TMIN,138
ENE00100914,2011-09-05,TMIN,139
ENE00100914,2014-06-08,TMIN,116
EN000026115,2013-07-02,TMIN,90
EN000026115,2012-11-24,TMAX,81
ENE00100914,2009-01-15,TMIN,-7
ENE00100914,2009-03-31,TMAX,56
ENE00100914,2011-05-13,TMIN,77
ENE00100914,2015-06-13,TMIN,113
EN000026115,2006-03-28,TMIN,2
ENE00100914,2009-05-07,TMIN,71
ENE00100914,2011-05-03,TMAX,58
EN000026115,2013-07-02,TMAX,184
EN000026115,2006-08-08,TMAX,243
ENE00100914,2014-06-08,TMAX,174
EN000026115,2009-07-22,TMAX,178
EN000026115,2015-01-05,TMAX,34
ENE00100914,2011-09-10,TMIN,150
ENE00100914,2015-10-10,TMAX,83
ENE00100914,2015-04-19,TMIN,38
ENE00100914,2011-05-03,TMIN,2
EN000026115,2011-02-23,TMAX,-88
EN000026115,2011-02-23,TMIN,-185
ENE00100914,2006-10-30,TMIN,-2
ENE00100914,2011-09-10,TMAX,167
ENE00100914,2006-03-28,TMAX,23
ENE00100914,2008-05-20,TMAX,110
EN000026115,2010-05-29,TMIN,71
ENE00100914,2009-03-31,TMIN,21
ENE00100914,2009-04-13,TMAX,99
ENE00100914,2006-03-28,TMIN,6
EN000026115,2011-12-12,TMAX,67
ENE00100914,2006-08-09,TMIN,133
ENE00100914,2014-09-29,TMAX,147
ENE00100914,2009-04-05,TMAX,70
ENE00100914,2015-06-01,TMIN,101
EN000026115,2012-02-05,TMAX,-34
EN000026115,2011-08-03,TMAX,214
EN000026115,2012-02-05,TMIN,-184
EN000026115,2007-03-22,TMAX,52
ENE00100914,2009-04-05,TMIN,23
ENE00100914,2009-08-01,TMIN,148
EN000026115,2009-09-01,TMIN,167
ENE00100914,2006-01-19,TMIN,-205
ENE00100914,2009-09-02,TMIN,161
ENE00100914,2008-12-11,TMIN,18
EN000026115,2012-01-19,TMIN,-25
EN000026115,2009-07-22,TMIN,145
ENE00100914,2007-05-22,TMIN,110
ENE00100914,2007-08-07,TMIN,171
EN000026115,2007-06-09,TMIN,91
EN000026115,2012-01-23,TMAX,-11
ENE00100914,2005-05-25,TMAX,150
EN000026115,2012-01-23,TMIN,-41
ENE00100914,2009-09-02,TMAX,197
ENE00100914,2008-03-13,TMAX,64
ENE00100914,2007-08-07,TMAX,259
EN000026115,2011-02-01,TMAX,19
ENE00100914,2014-08-13,TMIN,124
EN000026115,2014-06-09,TMAX,169
EN000026115,2014-06-09,TMIN,110
EN000026115,2012-03-15,TMAX,30
EN000026115,2005-11-15,TMAX,97
EN000026115,2012-11-12,TMIN,61
EN000026115,2006-03-27,TMAX,25
EN000026115,2009-09-01,TMAX,191
ENE00100914,2007-04-16,TMAX,97
EN000026115,2011-06-12,TMIN,157
ENE00100914,2009-12-13,TMIN,-8
ENE00100914,2005-08-30,TMAX,188
ENE00100914,2014-09-29,TMIN,126
EN000026115,2008-12-30,TMAX,34
ENE00100914,2013-04-22,TMIN,-2
EN000026115,2008-12-30,TMIN,11
EN000026115,2009-04-14,TMIN,16
ENE00100914,2013-08-19,TMAX,214
EN000026115,2011-06-12,TMAX,250
EN000026115,2007-10-24,TMIN,10
EN000026115,2012-11-12,TMAX,90
EN000026115,2007-10-24,TMAX,95
ENE00100914,2007-04-16,TMIN,50
ENE00100914,2013-07-03,TMAX,193
EN000026115,2007-06-09,TMAX,212
EN000026115,2011-02-01,TMIN,9
EN000026115,2010-03-27,TMIN,7
EN000026115,2011-03-23,TMIN,12
EN000026115,2007-03-22,TMIN,15
ENE00100914,2006-05-21,TMAX,152
EN000026115,2006-01-27,TMIN,-1
ENE00100914,2013-06-06,TMAX,130
EN000026115,2011-10-11,TMIN,69
ENE00100914,2013-06-06,TMIN,99
EN000026115,2014-11-29,TMIN,-31
EN000026115,2014-11-29,TMAX,7
ENE00100914,2009-12-13,TMAX,29
EN000026115,2011-03-23,TMAX,47
EN000026115,2011-10-11,TMAX,121
EN000026115,2007-10-30,TMIN,75
ENE00100914,2010-03-13,TMIN,-29
ENE00100914,2007-12-20,TMAX,66
EN000026115,2009-10-19,TMIN,28
EN000026115,2012-11-24,TMIN,58
EN000026115,2008-07-20,TMAX,232
ENE00100914,2015-10-10,TMIN,29
ENE00100914,2006-10-30,TMAX,92
ENE00100914,2006-04-22,TMIN,22
EN000026115,2010-07-25,TMIN,158
EN000026115,2010-07-25,TMAX,278
ENE00100914,2008-12-11,TMAX,44
ENE00100914,2015-04-19,TMAX,63
ENE00100914,2015-12-09,TMAX,82
ENE00100914,2006-01-18,TMIN,-163
ENE00100914,2006-08-09,TMAX,225
ENE00100914,2013-08-16,TMAX,199
ENE00100914,2006-05-21,TMIN,87
ENE00100914,2007-05-22,TMAX,211
ENE00100914,2014-10-26,TMAX,105
ENE00100914,2014-10-26,TMIN,53
ENE00100914,2014-06-03,TMIN,106
ENE00100914,2014-06-03,TMAX,220
ENE00100914,2010-12-28,TMAX,-7
ENE00100914,2010-12-15,TMIN,-65
ENE00100914,2015-01-06,TMIN,-85
EN000026115,2010-03-27,TMAX,115
ENE00100914,2005-05-25,TMIN,104
ENE00100914,2010-09-10,TMAX,171
EN000026115,2012-09-21,TMAX,144
ENE00100914,2009-01-15,TMAX,36
ENE00100914,2008-11-29,TMIN,20
EN000026115,2012-09-21,TMIN,97
EN000026115,2010-09-20,TMIN,75
ENE00100914,2008-11-29,TMAX,72
EN000026115,2012-05-12,TMIN,58
ENE00100914,2015-01-06,TMAX,-28
EN000026115,2009-10-19,TMAX,85
EN000026115,2012-05-12,TMAX,90
EN000026115,2007-10-14,TMIN,-3
EN000026115,2010-09-20,TMAX,156
ENE00100914,2009-07-04,TMAX,200
EN000026115,2012-01-19,TMAX,35
EN000026115,2015-10-09,TMIN,-16
ENE00100914,2008-04-02,TMIN,27
ENE00100914,2005-11-14,TMAX,96
EN000026115,2008-06-19,TMAX,174
ENE00100914,2009-03-09,TMIN,-28
EN000026115,2015-02-23,TMIN,17
EN000026115,2007-03-28,TMAX,135
ENE00100914,2015-10-01,TMIN,125
ENE00100914,2015-08-03,TMAX,189
ENE00100914,2007-11-21,TMAX,57
ENE00100914,2007-07-20,TMAX,190
ENE00100914,2011-07-10,TMIN,170
ENE00100914,2005-10-22,TMIN,100
EN000026115,2008-12-15,TMIN,-14
ENE00100914,2006-09-17,TMIN,68
ENE00100914,2015-05-01,TMAX,146
EN000026115,2008-06-19,TMIN,139
ENE00100914,2015-08-03,TMIN,118
EN000026115,2011-12-21,TMAX,48
EN000026115,2009-07-13,TMAX,181
EN000026115,2006-07-09,TMAX,262
ENE00100914,2014-11-14,TMIN,56
ENE00100914,2009-03-09,TMAX,8
EN000026115,2011-03-13,TMAX,58
EN000026115,2006-02-23,TMAX,-9
EN000026115,2006-02-23,TMIN,-48
EN000026115,2008-12-13,TMAX,48
ENE00100914,2010-12-20,TMAX,-54
ENE00100914,2007-12-27,TMIN,47
EN000026115,2011-12-21,TMIN,-10
ENE00100914,2006-10-29,TMIN,26
ENE00100914,2005-11-18,TMIN,-2
ENE00100914,2005-03-27,TMAX,63
ENE00100914,2015-05-01,TMIN,63
ENE00100914,2010-09-30,TMIN,54
EN000026115,2011-07-16,TMIN,155
ENE00100914,2008-11-03,TMIN,77
EN000026115,2015-03-24,TMIN,10
EN000026115,2014-06-06,TMAX,212
EN000026115,2013-03-15,TMIN,-102
ENE00100914,2005-11-18,TMAX,46
ENE00100914,2008-09-08,TMAX,158
ENE00100914,2007-02-19,TMIN,-50
ENE00100914,2007-01-14,TMAX,71
EN000026115,2013-06-06,TMAX,169
EN000026115,2013-08-24,TMIN,97
ENE00100914,2010-03-13,TMAX,0
EN000026115,2012-05-10,TMAX,144
ENE00100914,2008-09-08,TMIN,137
EN000026115,2013-02-13,TMAX,8
ENE00100914,2007-11-21,TMIN,8
ENE00100914,2010-09-30,TMAX,106
ENE00100914,2007-01-17,TMIN,41
EN000026115,2013-06-06,TMIN,96
ENE00100914,2007-01-17,TMAX,61
