ID,Date,Element,Data_Value
IN024090600,2015-12-24,TMAX,228
IN024090600,2015-12-15,TMIN,138
IN024090600,2015-12-27,TMAX,238
IN024090600,2015-12-18,TMIN,144
IN024090600,2015-12-31,TMAX,260
IN024090600,2015-12-12,TMAX,212
IN024090600,2015-12-15,TMAX,229
IN024090600,2015-12-18,TMAX,238
IN024090600,2015-12-30,TMAX,250
IN024090600,2015-12-30,TMIN,128
IN024090600,2015-12-19,TMIN,132
IN024090600,2015-12-24,TMIN,140
IN024090600,2015-12-12,TMIN,158
IN024090600,2015-12-27,TMIN,117
IN024090600,2015-12-08,TMIN,179
IN024090600,2015-12-13,TMIN,166
IN024090600,2015-12-29,TMAX,250
IN024090600,2015-12-13,TMAX,260
IN024090600,2015-12-31,TMIN,138
IN024090600,2015-12-17,TMAX,246
IN024090600,2015-12-17,TMIN,129
IN024090600,2015-12-25,TMIN,139
IN024090600,2015-12-10,TMAX,226
IN024090600,2015-12-28,TMAX,244
IN024090600,2015-12-20,TMIN,127
IN024090600,2015-12-28,TMIN,125
IN024090600,2015-12-20,TMAX,233
IN024090600,2015-12-23,TMIN,128
IN024090600,2015-12-23,TMAX,249
IN024090600,2015-12-25,TMAX,232
IN024090600,2015-12-26,TMIN,115
IN024090600,2015-12-16,TMIN,124
IN024090600,2015-12-16,TMAX,228
IN024090600,2015-12-11,TMAX,212
IN024090600,2015-12-09,TMIN,178
IN024090600,2015-12-19,TMAX,233
IN024090600,2015-12-14,TMAX,208
IN024090600,2015-12-21,TMAX,232
IN024090600,2015-12-14,TMIN,160
IN024090600,2015-12-29,TMIN,125
IN024090600,2015-12-21,TMIN,122
IN024090600,2015-12-22,TMIN,125
IN024090600,2015-12-10,TMIN,159
IN024090600,2015-12-26,TMAX,240
IN024090600,2015-12-11,TMIN,136
IN024090600,2015-12-22,TMAX,254
