ID,Date,Element,Data_Value
CGM00064108,2011-04-08,TMAX,348
CGM00064108,2011-04-03,TMAX,334
CGM00064108,2011-04-08,TMIN,229
CGM00064108,2011-04-03,TMIN,249
CGM00064108,2011-06-01,TMIN,230
